Event,Label,Mean,Std,Skewness,Kurtosis,RMS,Peak,Energy,Zero_Cross,Dominant_Freq,SpectralCentroid,SpectralEntropy,Back_Azimuth,Slowness,Beam_Power,N_Trace,N_Station,Source_Files
20230910_123610-123810,Multiphase,2.988485014273951e-11,2.5941917883932592e-05,0.002797549727314006,9.269173784843948,2.5941917883978237e-05,0.00015432221854916832,8.163203805811833e-06,282.8,1.0165819515040413,1.0930211985331297,5.156878600734883,356.0,1.3099999999999998,0.7725506284016385,5,5,20230910_123610-123810_R0279.mseed;20230910_123610-123810_R265F.mseed;20230910_123610-123810_R6940.mseed;20230910_123610-123810_R7D17.mseed;20230910_123610-123810_RE5DE.mseed
20230903_045040-045240,Multiphase,4.683646918340932e-11,3.594005525493692e-06,-0.008998261245957446,4.321359657763522,3.594005526300836e-06,2.093371343304513e-05,1.556458957663256e-07,292.0,1.139905007916007,1.1943768164572544,6.193954787699818,4.0,1.3099999999999998,0.6702864089724786,5,5,20230903_045040-045240_R0279.mseed;20230903_045040-045240_R265F.mseed;20230903_045040-045240_R6940.mseed;20230903_045040-045240_R7D17.mseed;20230903_045040-045240_RE5DE.mseed
20230903_010240-010440,Multiphase,-2.957743948326675e-11,2.8997494990749087e-06,-0.02181660093278604,5.97886850292164,2.899749499994558e-06,1.9708302320646797e-05,1.0108512156569946e-07,292.6,1.006582784767936,1.1880196405282066,6.25113017953615,32.0,1.2099999999999997,0.7295444996408016,5,5,20230903_010240-010440_R0279.mseed;20230903_010240-010440_R265F.mseed;20230903_010240-010440_R6940.mseed;20230903_010240-010440_R7D17.mseed;20230903_010240-010440_RE5DE.mseed
20230824_190420-190620,Multiphase,3.2547101711987945e-11,3.3827827547997693e-06,0.00684206136286733,2.1070852198106875,3.3827827552662676e-06,1.5035162302425227e-05,1.3744502130463958e-07,269.2,1.0249145904507957,1.1288928639762792,5.975976014937459,352.0,1.0699999999999998,0.5797723529309993,5,5,20230824_190420-190620_R0279.mseed;20230824_190420-190620_R265F.mseed;20230824_190420-190620_R6940.mseed;20230824_190420-190620_R7D17.mseed;20230824_190420-190620_RE5DE.mseed
20230830_030540-030740,Multiphase,5.635943935934033e-11,1.0410185695456123e-05,0.003100569013460843,6.934196352294248,1.0410185695833681e-05,5.8617272078892576e-05,1.314891020652585e-06,296.6,1.0132488959253396,1.1225643845091369,5.800876746618124,356.0,1.2299999999999998,0.7356631505938258,5,5,20230830_030540-030740_R0279.mseed;20230830_030540-030740_R265F.mseed;20230830_030540-030740_R6940.mseed;20230830_030540-030740_R7D17.mseed;20230830_030540-030740_RE5DE.mseed
20230831_060010-060210,Multiphase,1.1284940925173101e-10,4.7938798700422364e-06,0.013594506541014042,11.419082267797004,4.79387987189387e-06,3.288393308893694e-05,3.0767046595686643e-07,298.2,0.933255562036497,1.1915207503059422,6.120926564376222,6.0,0.7499999999999999,0.5620626563308838,5,5,20230831_060010-060210_R0279.mseed;20230831_060010-060210_R265F.mseed;20230831_060010-060210_R6940.mseed;20230831_060010-060210_R7D17.mseed;20230831_060010-060210_RE5DE.mseed
20230821_150400-150600,Multiphase,-3.5057439470495855e-11,3.2238614779793273e-06,-0.014502860746333116,5.835749338813769,3.2238614782655905e-06,1.859393305731888e-05,1.2679802098563445e-07,280.0,0.9032580618281809,1.1327634097717314,6.059801534681742,358.0,1.4899999999999998,0.5645667549371,5,5,20230821_150400-150600_R0279.mseed;20230821_150400-150600_R265F.mseed;20230821_150400-150600_R6940.mseed;20230821_150400-150600_R7D17.mseed;20230821_150400-150600_RE5DE.mseed
20230906_014600-014800,Multiphase,5.594788778033404e-11,5.612867952777589e-06,0.0027647261117881225,7.135237527918787,5.6128679541438165e-06,3.8247188805611826e-05,3.785840772196868e-07,299.4,0.9899175068744273,1.2045732797119804,6.254774378768711,2.0,1.4099999999999997,0.734286137166424,5,5,20230906_014600-014800_R0279.mseed;20230906_014600-014800_R265F.mseed;20230906_014600-014800_R6940.mseed;20230906_014600-014800_R7D17.mseed;20230906_014600-014800_RE5DE.mseed
20230823_170440-170640,Multiphase,1.2128879971026105e-11,3.432993293639274e-06,0.03885649240151754,2.1529089682976936,3.4329932941064907e-06,1.628021728178355e-05,1.4184728952262018e-07,277.6,0.8949254228814265,1.1511677676384822,6.066841754727197,0.0,1.2099999999999997,0.6755515595868982,5,5,20230823_170440-170640_R0279.mseed;20230823_170440-170640_R265F.mseed;20230823_170440-170640_R6940.mseed;20230823_170440-170640_R7D17.mseed;20230823_170440-170640_RE5DE.mseed
20230831_041000-041200,Multiphase,-9.855321021073285e-11,1.0449926387124991e-05,0.007823743264436843,9.581494753822792,1.0449926387605018e-05,7.235745505362377e-05,1.3119269520604788e-06,297.2,0.9299225064577952,1.1487376878183517,6.118879221870339,2.0,1.3699999999999999,0.8053288320274491,5,5,20230831_041000-041200_R0279.mseed;20230831_041000-041200_R265F.mseed;20230831_041000-041200_R6940.mseed;20230831_041000-041200_R7D17.mseed;20230831_041000-041200_RE5DE.mseed
20230909_001930-002130,Multiphase,-1.5353269707565074e-10,4.892762372462115e-06,-0.01634531481765322,1.6142408572738618,4.892762374940051e-06,2.183473356386765e-05,2.924289441642723e-07,268.4,0.8982584784601283,1.0504135502855014,5.744096869337496,118.0,0.7899999999999999,0.6649874379764685,5,5,20230909_001930-002130_R0279.mseed;20230909_001930-002130_R265F.mseed;20230909_001930-002130_R6940.mseed;20230909_001930-002130_R7D17.mseed;20230909_001930-002130_RE5DE.mseed
20230909_012235-012435,Multiphase,-2.383773688600192e-11,1.0489856098884035e-05,-0.0011547093146615697,9.043879903752877,1.0489856098930267e-05,6.771075606084628e-05,1.3319719357370922e-06,306.8,1.226564452962253,1.2677720691817669,5.994571833326537,356.0,1.2299999999999998,0.7457251893174144,5,5,20230909_012235-012435_R0279.mseed;20230909_012235-012435_R265F.mseed;20230909_012235-012435_R6940.mseed;20230909_012235-012435_R7D17.mseed;20230909_012235-012435_RE5DE.mseed
20230911_140240-140440,Multiphase,-2.5459179992656074e-11,5.9225830101769755e-06,0.016337600310029406,7.300734280382038,5.922583010258062e-06,3.856633415664452e-05,4.223706256780972e-07,297.4,1.0299141738188484,1.195810786910273,6.18402315019551,0.0,1.4099999999999997,0.7412910229065802,5,5,20230911_140240-140440_R0279.mseed;20230911_140240-140440_R265F.mseed;20230911_140240-140440_R6940.mseed;20230911_140240-140440_R7D17.mseed;20230911_140240-140440_RE5DE.mseed
20230903_045500-045700,Multiphase,-9.296161807143152e-11,9.251926269890791e-05,-0.004520932871942262,10.272132707226076,9.251926269896845e-05,0.0005775297223870833,0.00010309830232990022,279.2,0.9782518123489709,1.0649389282161956,5.459778895060994,0.0,1.3499999999999999,0.8362326010310184,5,5,20230903_045500-045700_R0279.mseed;20230903_045500-045700_R265F.mseed;20230903_045500-045700_R6940.mseed;20230903_045500-045700_R7D17.mseed;20230903_045500-045700_RE5DE.mseed
20230902_183700-183900,Multiphase,-7.866295868652685e-12,1.0740552670454522e-05,0.010744394332870113,9.24561161602642,1.0740552670669985e-05,6.829310867563895e-05,1.3914884259020725e-06,285.6,1.226564452962253,1.2506220951212421,5.954548098420604,354.0,1.2299999999999998,0.7670669892377612,5,5,20230902_183700-183900_R0279.mseed;20230902_183700-183900_R265F.mseed;20230902_183700-183900_R6940.mseed;20230902_183700-183900_R7D17.mseed;20230902_183700-183900_RE5DE.mseed
20230830_160200-160400,Multiphase,-4.106078590762563e-11,3.8065688351988904e-06,-0.008146428538120906,2.6880408150638324,3.8065688361996454e-06,1.7678915692474573e-05,1.75050613634687e-07,278.8,0.9849179235063744,1.157817697301754,5.9344942353843555,352.0,1.1899999999999997,0.5810745782538154,5,5,20230830_160200-160400_R0279.mseed;20230830_160200-160400_R265F.mseed;20230830_160200-160400_R6940.mseed;20230830_160200-160400_R7D17.mseed;20230830_160200-160400_RE5DE.mseed
20230822_204900-205100,Multiphase,1.8351150369842635e-11,5.557145133744016e-06,-0.012491039029317134,6.785007054905192,5.557145133816672e-06,3.123695497497788e-05,3.718171490672059e-07,276.2,0.963253062244813,1.0967097502815288,5.825261757736651,358.0,1.3499999999999999,0.8101487569332491,5,5,20230822_204900-205100_R0279.mseed;20230822_204900-205100_R265F.mseed;20230822_204900-205100_R6940.mseed;20230822_204900-205100_R7D17.mseed;20230822_204900-205100_RE5DE.mseed
20230825_215820-220020,Multiphase,5.391224479738635e-12,2.8629128777206744e-06,-0.00013711747937229565,1.2072171921754462,2.862912877750723e-06,1.2409108589619763e-05,9.877961480149515e-08,284.6,0.9865844512957253,1.1436588497916922,6.068512311770264,352.0,1.17,0.698279698206656,5,5,20230825_215820-220020_R0279.mseed;20230825_215820-220020_R265F.mseed;20230825_215820-220020_R6940.mseed;20230825_215820-220020_R7D17.mseed;20230825_215820-220020_RE5DE.mseed
20230906_083130-083330,Multiphase,1.4154220898076845e-12,9.210948840378846e-06,0.016231521013411826,9.926798197509218,9.21094884044218e-06,6.463379252328647e-05,1.0199467845392109e-06,296.0,0.9515873677193568,1.161429392675967,6.166113577989103,0.0,1.4099999999999997,0.7940412460673142,5,5,20230906_083130-083330_R0279.mseed;20230906_083130-083330_R265F.mseed;20230906_083130-083330_R6940.mseed;20230906_083130-083330_R7D17.mseed;20230906_083130-083330_RE5DE.mseed
20230825_162400-162600,Multiphase,6.985805547589209e-11,2.5386017138113723e-06,0.01698108377053554,1.1015556403426143,2.5386017154636634e-06,1.1062729256089477e-05,7.751799046088034e-08,286.0,0.9165902841429882,1.1451838923979287,6.063196412481543,358.0,1.2899999999999998,0.5213447306841511,5,5,20230825_162400-162600_R0279.mseed;20230825_162400-162600_R265F.mseed;20230825_162400-162600_R6940.mseed;20230825_162400-162600_R7D17.mseed;20230825_162400-162600_RE5DE.mseed
20230901_034640-034840,Multiphase,2.7080432826380873e-11,3.341954131431549e-06,-0.002746695208479877,1.1966922933233328,3.3419541316835404e-06,1.4687533770156911e-05,1.3460238800518906e-07,305.8,1.153237230230814,1.2260569959879628,6.265776096709731,354.0,0.9899999999999999,0.564543437699794,5,5,20230901_034640-034840_R0279.mseed;20230901_034640-034840_R265F.mseed;20230901_034640-034840_R6940.mseed;20230901_034640-034840_R7D17.mseed;20230901_034640-034840_RE5DE.mseed
20230910_130540-130740,Multiphase,3.990123403374976e-11,2.7788459424498e-06,0.014698027353288368,2.2501915185843226,2.7788459432578435e-06,1.3117949665599943e-05,9.311362807743748e-08,289.8,0.9349220898258478,1.1851960884142394,6.1500299647406,358.0,1.3699999999999999,0.5887524267107763,5,5,20230910_130540-130740_R0279.mseed;20230910_130540-130740_R265F.mseed;20230910_130540-130740_R6940.mseed;20230910_130540-130740_R7D17.mseed;20230910_130540-130740_RE5DE.mseed
20230823_171800-172000,Multiphase,1.2782512245732523e-11,4.982673406300727e-06,0.017565172572418995,5.338370211239375,4.982673406462709e-06,2.8289054814705732e-05,2.993196678748584e-07,286.2,0.9349220898258478,1.216983597301318,6.2377690179617975,354.0,1.2099999999999997,0.6932917806144904,5,5,20230823_171800-172000_R0279.mseed;20230823_171800-172000_R265F.mseed;20230823_171800-172000_R6940.mseed;20230823_171800-172000_R7D17.mseed;20230823_171800-172000_RE5DE.mseed
20230831_204140-204340,Multiphase,-2.5027295881580694e-11,3.52692326724358e-06,0.0031370482662986406,2.335866563123461,3.5269232679284848e-06,1.6071234809478633e-05,1.498376901900293e-07,289.6,1.139905007916007,1.2643218297695433,6.175561256813227,208.0,0.16999999999999998,0.6287903010133612,5,5,20230831_204140-204340_R0279.mseed;20230831_204140-204340_R265F.mseed;20230831_204140-204340_R6940.mseed;20230831_204140-204340_R7D17.mseed;20230831_204140-204340_RE5DE.mseed
20230830_112700-112900,Multiphase,-3.1373356699745564e-11,3.0774515319908153e-06,0.01335318007931215,1.212546751037338,3.077451532247182e-06,1.2370621350081008e-05,1.1379106520417598e-07,289.6,0.9282559786684443,1.1759798206963008,6.08994433240248,356.0,1.3299999999999998,0.7022180644196692,5,5,20230830_112700-112900_R0279.mseed;20230830_112700-112900_R265F.mseed;20230830_112700-112900_R6940.mseed;20230830_112700-112900_R7D17.mseed;20230830_112700-112900_RE5DE.mseed
20230908_093740-093940,Multiphase,-2.1187945032317426e-11,4.9503455455607555e-06,-0.001035545766120342,1.0124262172761285,4.950345545662257e-06,1.9772591058551376e-05,2.9603716665049524e-07,283.75,0.9082576451962336,1.1134561796962466,5.3617171899776785,176.0,0.18999999999999997,0.845045974177042,4,4,20230908_093740-093940_R0279.mseed;20230908_093740-093940_R6940.mseed;20230908_093740-093940_R7D17.mseed;20230908_093740-093940_RE5DE.mseed
20230824_050840-051040,Multiphase,-3.2109702658605464e-11,4.052713849279918e-06,0.01315176380691932,1.8805298542263167,4.052713849668901e-06,1.8865125771869593e-05,1.979209760766784e-07,283.6,0.9382551454045496,1.1615774448814047,6.131749630591364,354.0,0.9299999999999998,0.5586662791025149,5,5,20230824_050840-051040_R0279.mseed;20230824_050840-051040_R265F.mseed;20230824_050840-051040_R6940.mseed;20230824_050840-051040_R7D17.mseed;20230824_050840-051040_RE5DE.mseed
20230902_181620-181820,Multiphase,3.630050225853375e-11,3.6295288527584466e-06,0.01689324048396008,4.003597881010042,3.6295288532597627e-06,1.9698996221987625e-05,1.5857637885647734e-07,284.6,1.1015748687609368,1.1965207272159346,6.185838030509449,2.0,1.2499999999999998,0.689563903196103,5,5,20230902_181620-181820_R0279.mseed;20230902_181620-181820_R265F.mseed;20230902_181620-181820_R6940.mseed;20230902_181620-181820_R7D17.mseed;20230902_181620-181820_RE5DE.mseed
20230904_120740-120940,Multiphase,5.1584639470536373e-11,2.8198341236846054e-06,-0.00931033351405504,0.9403417075123987,2.819834124445233e-06,1.1664498190148171e-05,9.568139582508945e-08,284.0,0.9265894508790934,1.16953947735588,6.164641612552478,0.0,1.0299999999999998,0.5579141058588566,5,5,20230904_120740-120940_R0279.mseed;20230904_120740-120940_R265F.mseed;20230904_120740-120940_R6940.mseed;20230904_120740-120940_R7D17.mseed;20230904_120740-120940_RE5DE.mseed
20230825_165020-165220,Multiphase,4.4855403254944273e-11,2.7043027607059744e-06,-0.00792185405482163,2.505264806148861,2.7043027614124253e-06,1.3276677359875502e-05,8.817935853982754e-08,285.4,1.1582368135988665,1.1892855196838554,6.165738539016197,356.0,1.1099999999999999,0.5851638674558172,5,5,20230825_165020-165220_R0279.mseed;20230825_165020-165220_R265F.mseed;20230825_165020-165220_R6940.mseed;20230825_165020-165220_R7D17.mseed;20230825_165020-165220_RE5DE.mseed
20230912_012700-012900,Multiphase,-4.1083743289171535e-11,7.939163537496521e-06,0.06172631519706827,3.8534259013746532,7.939163537727198e-06,4.422382880433095e-05,7.59116474091645e-07,298.0,1.0061661528205983,1.2188992022077307,6.131122200336199,132.0,0.18999999999999997,0.8167965458217719,4,4,20230912_012700-012900_R0279.mseed;20230912_012700-012900_R6940.mseed;20230912_012700-012900_R7D17.mseed;20230912_012700-012900_RE5DE.mseed
20230825_072210-072410,Multiphase,-1.9541238050041272e-11,5.777997816171815e-06,0.01035627489408573,8.259597897202433,5.777997816313033e-06,4.1832831406444926e-05,5.276651750610258e-07,293.4,0.9799183401383218,1.1521412943059635,6.115791758579463,354.0,1.17,0.6777765196218406,5,5,20230825_072210-072410_R0279.mseed;20230825_072210-072410_R265F.mseed;20230825_072210-072410_R6940.mseed;20230825_072210-072410_R7D17.mseed;20230825_072210-072410_RE5DE.mseed
20230903_012340-012540,Multiphase,-1.1356147084710853e-10,3.6289669137733953e-06,0.0020512327819770144,2.41988481201809,3.628966915577472e-06,1.709413282720224e-05,1.5862360277370993e-07,294.2,1.2365636196983585,1.2457810616953677,6.213813534434811,356.0,1.3699999999999999,0.6622550594918348,5,5,20230903_012340-012540_R0279.mseed;20230903_012340-012540_R265F.mseed;20230903_012340-012540_R6940.mseed;20230903_012340-012540_R7D17.mseed;20230903_012340-012540_RE5DE.mseed
20230910_210900-211100,Multiphase,3.727644512336661e-11,2.280734725936421e-06,-0.009455907088732857,0.7296624820279297,2.280734726440049e-06,8.761191916005314e-06,6.253019406865227e-08,299.4,1.3182234813765519,1.245017870844814,6.255221574294241,350.0,1.15,0.6094186048237172,5,5,20230910_210900-211100_R0279.mseed;20230910_210900-211100_R265F.mseed;20230910_210900-211100_R6940.mseed;20230910_210900-211100_R7D17.mseed;20230910_210900-211100_RE5DE.mseed
20230906_192300-192500,Multiphase,1.4575469453929138e-10,3.4095357509720868e-06,0.015126700057231593,2.783535400558784,3.409535754291234e-06,1.746732647248231e-05,1.401341650082833e-07,269.0,0.9399216731939004,1.1523528419874982,6.082805140471127,354.0,1.0499999999999998,0.5609895192028688,5,5,20230906_192300-192500_R0279.mseed;20230906_192300-192500_R265F.mseed;20230906_192300-192500_R6940.mseed;20230906_192300-192500_R7D17.mseed;20230906_192300-192500_RE5DE.mseed
20230906_084320-084520,Multiphase,-8.360602611287841e-11,4.938983940364632e-06,0.012175455881852771,2.885479873723801,4.938983941463189e-06,2.491513357043075e-05,2.935158287728831e-07,290.6,1.063244729605866,1.219178102523641,6.174002637913453,352.0,1.0899999999999999,0.5254301292725888,5,5,20230906_084320-084520_R0279.mseed;20230906_084320-084520_R265F.mseed;20230906_084320-084520_R6940.mseed;20230906_084320-084520_R7D17.mseed;20230906_084320-084520_RE5DE.mseed
20230905_125710-125910,Multiphase,-7.396139132509597e-11,3.0670072855660845e-06,-0.007718735388735967,0.957143319672938,3.067007286700486e-06,1.2426362651009614e-05,1.1350363011024617e-07,288.8,1.0815765352887259,1.1755443822325056,6.199588018981489,352.0,0.9099999999999998,0.6081581657239211,5,5,20230905_125710-125910_R0279.mseed;20230905_125710-125910_R265F.mseed;20230905_125710-125910_R6940.mseed;20230905_125710-125910_R7D17.mseed;20230905_125710-125910_RE5DE.mseed
20230907_132440-132640,Multiphase,2.8128338709480076e-11,3.7128916515095182e-06,0.0006970504029551864,2.261521686126141,3.712891652089844e-06,1.6999427369113667e-05,1.6582535079999159e-07,290.0,0.9982501458211814,1.1836859863754956,6.024949051663823,358.0,1.1899999999999997,0.6612161383928027,5,5,20230907_132440-132640_R0279.mseed;20230907_132440-132640_R265F.mseed;20230907_132440-132640_R6940.mseed;20230907_132440-132640_R7D17.mseed;20230907_132440-132640_RE5DE.mseed
20230902_210240-210440,Multiphase,-8.384431698476964e-12,2.4645740332480517e-06,0.00642460277500768,1.1009987222021986,2.4645740338791777e-06,1.0645523676634445e-05,7.353330259416038e-08,276.4,0.8965919506707773,1.182483319400462,6.217494396034851,158.0,0.3499999999999999,0.5889606493133678,5,5,20230902_210240-210440_R0279.mseed;20230902_210240-210440_R265F.mseed;20230902_210240-210440_R6940.mseed;20230902_210240-210440_R7D17.mseed;20230902_210240-210440_RE5DE.mseed
20230911_033940-034140,Multiphase,-8.305468754942074e-11,3.4496863200295967e-06,0.006891014280922115,1.5653280598195065,3.4496863231436752e-06,1.5493643742119763e-05,1.4438665021228293e-07,304.8,1.2448962586451129,1.2302416439301322,6.144505879715845,358.0,1.0899999999999999,0.4008019614538461,5,5,20230911_033940-034140_R0279.mseed;20230911_033940-034140_R265F.mseed;20230911_033940-034140_R6940.mseed;20230911_033940-034140_R7D17.mseed;20230911_033940-034140_RE5DE.mseed
20230907_171230-171430,Multiphase,6.794209206261258e-11,3.169012696352865e-06,0.0007223323467098787,3.5116434440308737,3.169012697494095e-06,1.6171584043667197e-05,1.2125305364915648e-07,275.6,1.0165819515040413,1.1244878628486095,5.829356769354268,352.0,1.2699999999999998,0.6908329878940385,5,5,20230907_171230-171430_R0279.mseed;20230907_171230-171430_R265F.mseed;20230907_171230-171430_R6940.mseed;20230907_171230-171430_R7D17.mseed;20230907_171230-171430_RE5DE.mseed
20230816_163710-163910,Multiphase,1.2854323412051357e-11,3.6968024149834755e-06,0.011266878909376226,4.240038897364376,3.6968024152953052e-06,2.0141160620864268e-05,1.6457889468476472e-07,274.4,0.9765995889231451,1.1495337448641094,6.124377004634212,2.0,1.4899999999999998,0.6633803112601611,5,5,20230816_163710-163910_R0279.mseed;20230816_163710-163910_R265F.mseed;20230816_163710-163910_R6940.mseed;20230816_163710-163910_R7D17.mseed;20230816_163710-163910_RE5DE.mseed
20230818_005140-005340,Multiphase,7.792165789071569e-12,4.359597351327619e-06,-0.030071831634467167,3.506669571173815,4.359597351881798e-06,2.2413735606366493e-05,2.285735457109214e-07,284.0,0.8816076438074605,1.1619518889965366,6.169389444787093,356.0,1.3099999999999998,0.6695350659951133,5,5,20230818_005140-005340_R0279.mseed;20230818_005140-005340_R265F.mseed;20230818_005140-005340_R6940.mseed;20230818_005140-005340_R7D17.mseed;20230818_005140-005340_RE5DE.mseed
20230905_152730-152930,Multiphase,7.67898137771112e-11,3.904196374377554e-06,0.0012585957555897246,2.8934641604450837,3.904196375366112e-06,1.9291205070964017e-05,1.8354286386188485e-07,289.2,1.0399133405549539,1.1689878127663875,6.119498928184082,358.0,0.8899999999999999,0.594659045672071,5,5,20230905_152730-152930_R0279.mseed;20230905_152730-152930_R265F.mseed;20230905_152730-152930_R6940.mseed;20230905_152730-152930_R7D17.mseed;20230905_152730-152930_RE5DE.mseed
20230902_183500-183700,Multiphase,1.6022651865573964e-11,1.2091050911247267e-05,0.014503440277170815,7.3915922086063315,1.209105091127304e-05,7.13294450793393e-05,1.7644421698602644e-06,288.2,1.2415632030664112,1.223105584288619,6.20514101984237,358.0,1.2099999999999997,0.7619398707522961,5,5,20230902_183500-183700_R0279.mseed;20230902_183500-183700_R265F.mseed;20230902_183500-183700_R6940.mseed;20230902_183500-183700_R7D17.mseed;20230902_183500-183700_RE5DE.mseed
20230822_084540-084740,Multiphase,-2.527522296510228e-11,5.5180619870202526e-06,0.0005093094017299658,3.2443724223220327,5.518061987663186e-06,2.7117646665819632e-05,3.6771314721187755e-07,287.4,0.9932505624531288,1.145125273975384,5.946141680672072,356.0,1.0699999999999998,0.6698910638232057,5,5,20230822_084540-084740_R0279.mseed;20230822_084540-084740_R265F.mseed;20230822_084540-084740_R6940.mseed;20230822_084540-084740_R7D17.mseed;20230822_084540-084740_RE5DE.mseed
20230828_092630-092830,Multiphase,4.438869801474091e-11,8.906549296091662e-06,0.004232640414003753,5.938989178155897,8.9065492962346e-06,4.7883586068963476e-05,9.594025247370645e-07,293.2,1.0182484792933921,1.161173482535995,5.971097594610846,352.0,1.1099999999999999,0.6967337058257034,5,5,20230828_092630-092830_R0279.mseed;20230828_092630-092830_R265F.mseed;20230828_092630-092830_R6940.mseed;20230828_092630-092830_R7D17.mseed;20230828_092630-092830_RE5DE.mseed
20230902_190410-190610,Multiphase,-1.181296932036415e-10,6.348728700575465e-06,-0.0003371392448551482,6.03149912017171,6.34872870194438e-06,3.404629166119997e-05,4.85346598454472e-07,274.6,1.0249145904507957,1.1370873832876707,5.834842281284384,352.0,1.0899999999999999,0.7155744756362861,5,5,20230902_190410-190610_R0279.mseed;20230902_190410-190610_R265F.mseed;20230902_190410-190610_R6940.mseed;20230902_190410-190610_R7D17.mseed;20230902_190410-190610_RE5DE.mseed
20230907_173740-173940,Multiphase,1.1121688211711341e-11,4.543883885155909e-06,0.03010423659113422,9.988470186156471,4.5438838855358065e-06,3.310094787249395e-05,2.4847204247564595e-07,289.8,1.0382468127656028,1.1762980129119776,6.18744402967221,2.0,1.2699999999999998,0.734545195779035,5,5,20230907_173740-173940_R0279.mseed;20230907_173740-173940_R265F.mseed;20230907_173740-173940_R6940.mseed;20230907_173740-173940_R7D17.mseed;20230907_173740-173940_RE5DE.mseed
20230823_205700-205900,Multiphase,-2.1453999680329825e-11,5.368854631397717e-06,-0.004773735001114249,3.1104190495646256,5.368854631681937e-06,2.4121269667332052e-05,3.468025243010214e-07,292.6,1.2048995917006917,1.2545344234364235,6.010621308005607,358.0,1.2899999999999998,0.7933169218880569,5,5,20230823_205700-205900_R0279.mseed;20230823_205700-205900_R265F.mseed;20230823_205700-205900_R6940.mseed;20230823_205700-205900_R7D17.mseed;20230823_205700-205900_RE5DE.mseed
20230911_233920-234120,Multiphase,1.7579021033337714e-11,4.119356812360058e-06,0.008804606847810462,1.739796051759519,4.11935681278503e-06,1.7514143121793244e-05,2.041327235761383e-07,299.25,1.1061578201816515,1.2401967133245662,6.203774914534466,152.0,0.5099999999999999,0.6120901523360807,4,4,20230911_233920-234120_R0279.mseed;20230911_233920-234120_R265F.mseed;20230911_233920-234120_R7D17.mseed;20230911_233920-234120_RE5DE.mseed
20230822_123110-123310,Multiphase,3.119946942021949e-11,3.188016364121569e-06,-0.00032036514799041634,0.6622601314557796,3.1880163648853293e-06,1.2800832237949809e-05,1.2249032542998145e-07,277.0,0.9432547287726022,1.1473297803905034,6.015128516671902,2.0,1.0099999999999998,0.5748950448448557,5,5,20230822_123110-123310_R0279.mseed;20230822_123110-123310_R265F.mseed;20230822_123110-123310_R6940.mseed;20230822_123110-123310_R7D17.mseed;20230822_123110-123310_RE5DE.mseed
20230902_080820-081020,Multiphase,-7.970345822959686e-11,3.829860588486279e-06,0.020889914331498522,3.3840488271993094,3.829860589467148e-06,1.9847786420439764e-05,1.76984719489967e-07,301.0,0.9365886176151987,1.1816010119959302,6.111977568297343,358.0,1.2299999999999998,0.7304466389439288,5,5,20230902_080820-081020_R0279.mseed;20230902_080820-081020_R265F.mseed;20230902_080820-081020_R6940.mseed;20230902_080820-081020_R7D17.mseed;20230902_080820-081020_RE5DE.mseed
20230906_185000-185200,Multiphase,-1.0395458565203788e-11,2.965071919273109e-06,0.00033266385091243174,1.404426168413353,2.965071920656031e-06,1.3570118782153774e-05,1.0607207044840164e-07,280.4,1.093242229814182,1.1952435521336848,6.082473129000471,350.0,1.3099999999999998,0.5643643114121614,5,5,20230906_185000-185200_R0279.mseed;20230906_185000-185200_R265F.mseed;20230906_185000-185200_R6940.mseed;20230906_185000-185200_R7D17.mseed;20230906_185000-185200_RE5DE.mseed
20230907_000050-000250,Multiphase,5.169598238389687e-11,1.3821351917947297e-05,0.010154721249313553,5.85753337371006,1.3821351918086593e-05,7.191440537322667e-05,2.3032692080700248e-06,295.0,0.9982659778351802,1.195467294056024,6.051094440779042,352.0,1.0899999999999999,0.7253446930356728,5,5,20230907_000050-000250_R0279.mseed;20230907_000050-000250_R265F.mseed;20230907_000050-000250_R6940.mseed;20230907_000050-000250_R7D17.mseed;20230907_000050-000250_RE5DE.mseed
20230904_164040-164240,Multiphase,-8.00669912743738e-12,4.086943048414506e-06,0.008889778659013109,4.5271741425872065,4.086943048535275e-06,2.173858299791273e-05,2.0088018295911463e-07,274.8,1.0299141738188484,1.1762708222032425,6.064536920376701,358.0,1.2499999999999998,0.7066308456983906,5,5,20230904_164040-164240_R0279.mseed;20230904_164040-164240_R265F.mseed;20230904_164040-164240_R6940.mseed;20230904_164040-164240_R7D17.mseed;20230904_164040-164240_RE5DE.mseed
20230906_084630-084830,Multiphase,7.050262401703501e-11,3.940804035135695e-06,-0.003474562783408386,1.4394335874018682,3.940804036026161e-06,1.7720587226658487e-05,1.8684455400948857e-07,304.8,1.1415715357053577,1.2331515920736635,6.24063295740211,4.0,1.2899999999999998,0.4983056117291974,5,5,20230906_084630-084830_R0279.mseed;20230906_084630-084830_R265F.mseed;20230906_084630-084830_R6940.mseed;20230906_084630-084830_R7D17.mseed;20230906_084630-084830_RE5DE.mseed
20230911_144550-144750,Multiphase,-8.647527129574585e-12,6.8120369005378665e-06,-0.011055980100691466,7.465733075033503,6.812036900629567e-06,3.921360389310295e-05,5.622536827341244e-07,302.2,1.3215565369552538,1.2371495428802626,6.278957068622071,358.0,1.3299999999999998,0.7788204000242978,5,5,20230911_144550-144750_R0279.mseed;20230911_144550-144750_R265F.mseed;20230911_144550-144750_R6940.mseed;20230911_144550-144750_R7D17.mseed;20230911_144550-144750_RE5DE.mseed
